Rabbit-population,Rabbit-born children,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius,Fox-population,Fox-born children,Fox-max size,Fox-diet factor,Fox-#children,Fox-speed,Fox-heat Timer,Fox-sight length,Fox-smell radius
29,0,4.87020583105856,0,1.37896998580148,13.327227325883,11.8495696832342,7.14559181118807,4.30119570489276,12,55,2.44787817602277,1,13.9044765752989,9.09479612274637,34.7543813699063,28.5335729560595,3.18314079699239
40,0,4.85308524023329,0,1.41376358161499,13.3842046300611,12.6264972982981,7.30366413069724,4.25949272343254,20,0,2.44787817602277,1,13.415426251976,9.34234810339267,37.8719451152089,27.8255820986465,3.63713784493156
40,0,4.85308524023329,0,1.41376358161499,13.3842046300611,12.6264972982981,7.30366413069724,4.25949272343254,20,0,2.44787817602277,1,13.415426251976,9.34234810339267,37.8719451152089,27.8255820986465,3.63713784493156
40,0,4.85308524023329,0,1.41376358161499,13.3842046300611,12.6264972982981,7.30366413069724,4.25949272343254,20,0,2.44787817602277,1,13.415426251976,9.34234810339267,37.8719451152089,27.8255820986465,3.63713784493156
40,0,4.85308524023329,0,1.41376358161499,13.3842046300611,12.6264972982981,7.30366413069724,4.25949272343254,20,0,2.44787817602277,1,13.415426251976,9.34234810339267,37.8719451152089,27.8255820986465,3.63713784493156
40,0,4.85308524023329,0,1.41376358161499,13.3842046300611,12.6264972982981,7.30366413069724,4.25949272343254,20,0,2.44787817602277,1,13.415426251976,9.34234810339267,37.8719451152089,27.8255820986465,3.63713784493156
40,0,4.85308524023329,0,1.41376358161499,13.3842046300611,12.6264972982981,7.30366413069724,4.25949272343254,20,0,2.44787817602277,1,13.415426251976,9.34234810339267,37.8719451152089,27.8255820986465,3.63713784493156
40,0,4.85308524023329,0,1.41376358161499,13.3842046300611,12.6264972982981,7.30366413069724,4.25949272343254,48,28,2.44309756303796,1,13.60028095817,9.10892867739152,36.257948889799,27.810344314777,3.51085188807297
40,0,4.85308524023329,0,1.41376358161499,13.3842046300611,12.6264972982981,7.30366413069724,4.25949272343254,48,28,2.44309756303796,1,13.60028095817,9.10892867739152,36.257948889799,27.810344314777,3.51085188807297
40,0,4.85308524023329,0,1.41376358161499,13.3842046300611,12.6264972982981,7.30366413069724,4.25949272343254,16,28,2.44787817602277,1,13.2931636711452,9.4355428110841,38.6513360515346,27.7833102072274,3.68965997271624
35,0,4.8443322877281,0,1.40056501332647,13.4235401111661,12.5048052489635,7.23440666212607,4.25516331570233,14,28,2.44787817602277,1,13.2058332562661,9.50211045943513,37.8167763377759,27.7531159990708,3.72717577827672
35,0,4.8443322877281,0,1.40056501332647,13.4235401111661,12.5048052489635,7.23440666212607,4.25516331570233,14,28,2.44787817602277,1,13.2058332562661,9.50211045943513,37.8167763377759,27.7531159990708,3.72717577827672
35,0,4.8443322877281,0,1.40056501332647,13.4235401111661,12.5048052489635,7.23440666212607,4.25516331570233,14,28,2.44787817602277,1,13.2058332562661,9.50211045943513,37.8167763377759,27.7531159990708,3.72717577827672
35,0,4.8443322877281,0,1.40056501332647,13.4235401111661,12.5048052489635,7.23440666212607,4.25516331570233,14,28,2.44787817602277,1,13.2058332562661,9.50211045943513,37.8167763377759,27.7531159990708,3.72717577827672
35,0,4.8443322877281,0,1.40056501332647,13.4235401111661,12.5048052489635,7.23440666212607,4.25516331570233,14,28,2.44787817602277,1,13.2058332562661,9.50211045943513,37.8167763377759,27.7531159990708,3.72717577827672
40,0,4.80941161237669,0,1.39757771633443,13.4562059005278,11.6383150177265,7.11802113294157,4.32565324573769,20,0,2.4784041841888,1,11.6039850448984,9.35114102224577,39.3925526600123,27.8820999139496,3.61237784071408
40,0,4.80941161237669,0,1.39757771633443,13.4562059005278,11.6383150177265,7.11802113294157,4.32565324573769,20,0,2.4784041841888,1,11.6039850448984,9.35114102224577,39.3925526600123,27.8820999139496,3.61237784071408
40,0,4.80941161237669,0,1.39757771633443,13.4562059005278,11.6383150177265,7.11802113294157,4.32565324573769,20,0,2.4784041841888,1,11.6039850448984,9.35114102224577,39.3925526600123,27.8820999139496,3.61237784071408
40,0,4.80941161237669,0,1.39757771633443,13.4562059005278,11.6383150177265,7.11802113294157,4.32565324573769,20,0,2.4784041841888,1,11.6039850448984,9.35114102224577,39.3925526600123,27.8820999139496,3.61237784071408
40,0,4.80941161237669,0,1.39757771633443,13.4562059005278,11.6383150177265,7.11802113294157,4.32565324573769,20,0,2.4784041841888,1,11.6039850448984,9.35114102224577,39.3925526600123,27.8820999139496,3.61237784071408
40,0,4.80941161237669,0,1.39757771633443,13.4562059005278,11.6383150177265,7.11802113294157,4.32565324573769,20,0,2.4784041841888,1,11.6039850448984,9.35114102224577,39.3925526600123,27.8820999139496,3.61237784071408
40,0,4.80941161237669,0,1.39757771633443,13.4562059005278,11.6383150177265,7.11802113294157,4.32565324573769,34,14,2.49645534014035,1,12.4042164910662,9.15159525050012,37.4827174229098,27.9284521641034,3.53606610257004
40,0,4.80941161237669,0,1.39757771633443,13.4562059005278,11.6383150177265,7.11802113294157,4.32565324573769,34,14,2.49645534014035,1,12.4042164910662,9.15159525050012,37.4827174229098,27.9284521641034,3.53606610257004
40,0,4.80941161237669,0,1.39757771633443,13.4562059005278,11.6383150177265,7.11802113294157,4.32565324573769,18,14,2.47331651616113,1,11.3483748748539,9.39353788331453,39.9079050255796,27.8695921639081,3.63296989703866
32,0,4.81721479827087,0,1.4006923767004,13.4699068057756,11.7708544862747,7.1439095405995,4.32687042779126,17,14,2.47481288911045,1,11.5291050362497,9.41847721335498,39.7918106502667,27.8622346638837,3.64508287134724
32,0,4.81721479827087,0,1.4006923767004,13.4699068057756,11.7708544862747,7.1439095405995,4.32687042779126,17,14,2.47481288911045,1,11.5291050362497,9.41847721335498,39.7918106502667,27.8622346638837,3.64508287134724
32,0,4.81721479827087,0,1.4006923767004,13.4699068057756,11.7708544862747,7.1439095405995,4.32687042779126,17,14,2.47481288911045,1,11.5291050362497,9.41847721335498,39.7918106502667,27.8622346638837,3.64508287134724
32,0,4.81721479827087,0,1.4006923767004,13.4699068057756,11.7708544862747,7.1439095405995,4.32687042779126,17,14,2.47481288911045,1,11.5291050362497,9.41847721335498,39.7918106502667,27.8622346638837,3.64508287134724
32,0,4.81721479827087,0,1.4006923767004,13.4699068057756,11.7708544862747,7.1439095405995,4.32687042779126,17,14,2.47481288911045,1,11.5291050362497,9.41847721335498,39.7918106502667,27.8622346638837,3.64508287134724
40,0,4.98389840724896,0,1.36417905662255,13.4392072676662,11.0805727830764,6.98922919228297,4.25828180929163,20,0,2.44787817602277,1,12.7174164955501,9.4355428110841,38.5916131578269,27.8539574763563,3.69126701384121
40,0,4.98389840724896,0,1.36417905662255,13.4392072676662,11.0805727830764,6.98922919228297,4.25828180929163,20,0,2.44787817602277,1,12.7174164955501,9.4355428110841,38.5916131578269,27.8539574763563,3.69126701384121
40,0,4.98389840724896,0,1.36417905662255,13.4392072676662,11.0805727830764,6.98922919228297,4.25828180929163,20,0,2.44787817602277,1,12.7174164955501,9.4355428110841,38.5916131578269,27.8539574763563,3.69126701384121
40,0,4.98389840724896,0,1.36417905662255,13.4392072676662,11.0805727830764,6.98922919228297,4.25828180929163,20,0,2.44787817602277,1,12.7174164955501,9.4355428110841,38.5916131578269,27.8539574763563,3.69126701384121
40,0,4.98389840724896,0,1.36417905662255,13.4392072676662,11.0805727830764,6.98922919228297,4.25828180929163,20,0,2.44787817602277,1,12.7174164955501,9.4355428110841,38.5916131578269,27.8539574763563,3.69126701384121
40,0,4.98389840724896,0,1.36417905662255,13.4392072676662,11.0805727830764,6.98922919228297,4.25828180929163,20,0,2.44787817602277,1,12.7174164955501,9.4355428110841,38.5916131578269,27.8539574763563,3.69126701384121
40,0,4.98389840724896,0,1.36417905662255,13.4392072676662,11.0805727830764,6.98922919228297,4.25828180929163,34,14,2.44787817602277,1,13.0578290293088,9.24367135407233,37.1690844120898,27.9102008323578,3.58247149852717
40,0,4.98389840724896,0,1.36417905662255,13.4392072676662,11.0805727830764,6.98922919228297,4.25828180929163,18,14,2.44787817602277,1,12.5855209311336,9.48731764869046,39.0179722453736,27.8383227888044,3.72062453384659
40,0,4.98389840724896,0,1.36417905662255,13.4392072676662,11.0805727830764,6.98922919228297,4.25828180929163,18,14,2.44787817602277,1,12.5855209311336,9.48731764869046,39.0179722453736,27.8383227888044,3.72062453384659
38,0,4.94282014082209,0,1.36120335156361,13.4457255800014,11.0200633761453,6.98834421270562,4.26314638780032,16,14,2.44787817602277,1,12.4206514756129,9.5520361956984,39.5509211048071,27.8187794293646,3.78009692519119
38,0,4.94282014082209,0,1.36120335156361,13.4457255800014,11.0200633761453,6.98834421270562,4.26314638780032,16,14,2.44787817602277,1,12.4206514756129,9.5520361956984,39.5509211048071,27.8187794293646,3.78009692519119
38,0,4.94282014082209,0,1.36120335156361,13.4457255800014,11.0200633761453,6.98834421270562,4.26314638780032,16,14,2.44787817602277,1,12.4206514756129,9.5520361956984,39.5509211048071,27.8187794293646,3.78009692519119
38,0,4.94282014082209,0,1.36120335156361,13.4457255800014,11.0200633761453,6.98834421270562,4.26314638780032,16,14,2.44787817602277,1,12.4206514756129,9.5520361956984,39.5509211048071,27.8187794293646,3.78009692519119
38,0,4.94282014082209,0,1.36120335156361,13.4457255800014,11.0200633761453,6.98834421270562,4.26314638780032,16,14,2.44787817602277,1,12.4206514756129,9.5520361956984,39.5509211048071,27.8187794293646,3.78009692519119
40,0,4.91155307434811,0,1.38579683761422,13.5104878118301,11.2259675791162,6.97590833898233,4.24406856632617,20,0,2.42284289200751,1,12.7787736864644,8.96956927262693,36.1798069771047,28.7652784916759,3.32561911164999
40,0,4.91155307434811,0,1.38579683761422,13.5104878118301,11.2259675791162,6.97590833898233,4.24406856632617,20,0,2.42284289200751,1,12.7787736864644,8.96956927262693,36.1798069771047,28.7652784916759,3.32561911164999
40,0,4.91155307434811,0,1.38579683761422,13.5104878118301,11.2259675791162,6.97590833898233,4.24406856632617,20,0,2.42284289200751,1,12.7787736864644,8.96956927262693,36.1798069771047,28.7652784916759,3.32561911164999
40,0,4.91155307434811,0,1.38579683761422,13.5104878118301,11.2259675791162,6.97590833898233,4.24406856632617,20,0,2.42284289200751,1,12.7787736864644,8.96956927262693,36.1798069771047,28.7652784916759,3.32561911164999
40,0,4.91155307434811,0,1.38579683761422,13.5104878118301,11.2259675791162,6.97590833898233,4.24406856632617,20,0,2.42284289200751,1,12.7787736864644,8.96956927262693,36.1798069771047,28.7652784916759,3.32561911164999
40,0,4.91155307434811,0,1.38579683761422,13.5104878118301,11.2259675791162,6.97590833898233,4.24406856632617,20,0,2.42284289200751,1,12.7787736864644,8.96956927262693,36.1798069771047,28.7652784916759,3.32561911164999
40,0,4.91155307434811,0,1.38579683761422,13.5104878118301,11.2259675791162,6.97590833898233,4.24406856632617,76,56,2.4348827089259,1,13.6607929548742,9.03612065465324,35.0556623688777,28.2024857877829,3.41107235617645
40,0,4.91155307434811,0,1.38579683761422,13.5104878118301,11.2259675791162,6.97590833898233,4.24406856632617,28,56,2.40183167460927,1,13.1004030832742,8.96956927262693,36.012408626764,28.5451045410037,3.34543975367894
40,0,4.91155307434811,0,1.38579683761422,13.5104878118301,11.2259675791162,6.97590833898233,4.24406856632617,12,56,2.406152702664,1,12.028305093908,8.96956927262693,37.130090715237,29.2790177099112,3.25799896355475
34,0,4.92815428957847,0,1.37963437612101,13.4460572805502,11.169275226522,6.99225450613534,4.2578709925673,6,56,2.44787817602277,1,12.9663908346035,8.96956927262693,35.9422360425717,27.9946696643231,3.34252414867379
34,0,4.92815428957847,0,1.37963437612101,13.4460572805502,11.169275226522,6.99225450613534,4.2578709925673,6,56,2.44787817602277,1,12.9663908346035,8.96956927262693,35.9422360425717,27.9946696643231,3.34252414867379
34,0,4.92815428957847,0,1.37963437612101,13.4460572805502,11.169275226522,6.99225450613534,4.2578709925673,6,56,2.44787817602277,1,12.9663908346035,8.96956927262693,35.9422360425717,27.9946696643231,3.34252414867379
34,0,4.92815428957847,0,1.37963437612101,13.4460572805502,11.169275226522,6.99225450613534,4.2578709925673,6,56,2.44787817602277,1,12.9663908346035,8.96956927262693,35.9422360425717,27.9946696643231,3.34252414867379
34,0,4.92815428957847,0,1.37963437612101,13.4460572805502,11.169275226522,6.99225450613534,4.2578709925673,6,56,2.44787817602277,1,12.9663908346035,8.96956927262693,35.9422360425717,27.9946696643231,3.34252414867379
40,0,5.71454082107918,0,1.45637339005296,13.4476360301043,11.8556768701929,6.72574925588529,4.17538092745818,20,0,2.42440721858206,1,12.7734328662336,8.84305749864372,36.24928135675,27.7683952810007,3.23169519770385
40,0,5.71454082107918,0,1.45637339005296,13.4476360301043,11.8556768701929,6.72574925588529,4.17538092745818,20,0,2.42440721858206,1,12.7734328662336,8.84305749864372,36.24928135675,27.7683952810007,3.23169519770385
40,0,5.71454082107918,0,1.45637339005296,13.4476360301043,11.8556768701929,6.72574925588529,4.17538092745818,20,0,2.42440721858206,1,12.7734328662336,8.84305749864372,36.24928135675,27.7683952810007,3.23169519770385
40,0,5.71454082107918,0,1.45637339005296,13.4476360301043,11.8556768701929,6.72574925588529,4.17538092745818,20,0,2.42440721858206,1,12.7734328662336,8.84305749864372,36.24928135675,27.7683952810007,3.23169519770385
40,0,5.71454082107918,0,1.45637339005296,13.4476360301043,11.8556768701929,6.72574925588529,4.17538092745818,20,0,2.42440721858206,1,12.7734328662336,8.84305749864372,36.24928135675,27.7683952810007,3.23169519770385
40,0,5.71454082107918,0,1.45637339005296,13.4476360301043,11.8556768701929,6.72574925588529,4.17538092745818,20,0,2.42440721858206,1,12.7734328662336,8.84305749864372,36.24928135675,27.7683952810007,3.23169519770385
40,0,5.71454082107918,0,1.45637339005296,13.4476360301043,11.8556768701929,6.72574925588529,4.17538092745818,52,32,2.31197989026744,1,14.6228095536847,8.9530447029193,35.5337997532007,26.602211920801,3.35250673607452
40,0,5.71454082107918,0,1.45637339005296,13.4476360301043,11.8556768701929,6.72574925588529,4.17538092745818,16,32,2.44787817602277,1,12.2015402539723,8.81142955514791,36.6230063534609,27.9946696643231,3.18285666368161
40,0,5.71454082107918,0,1.45637339005296,13.4476360301043,11.8556768701929,6.72574925588529,4.17538092745818,16,32,2.44787817602277,1,12.2015402539723,8.81142955514791,36.6230063534609,27.9946696643231,3.18285666368161
31,0,5.49691166672217,0,1.45766191443719,13.426452157548,11.7766829230557,6.68445340137523,4.21146478727964,16,32,2.44787817602277,1,12.2015402539723,8.81142955514791,36.6230063534609,27.9946696643231,3.18285666368161
31,0,5.49691166672217,0,1.45766191443719,13.426452157548,11.7766829230557,6.68445340137523,4.21146478727964,16,32,2.44787817602277,1,12.2015402539723,8.81142955514791,36.6230063534609,27.9946696643231,3.18285666368161
31,0,5.49691166672217,0,1.45766191443719,13.426452157548,11.7766829230557,6.68445340137523,4.21146478727964,16,32,2.44787817602277,1,12.2015402539723,8.81142955514791,36.6230063534609,27.9946696643231,3.18285666368161
31,0,5.49691166672217,0,1.45766191443719,13.426452157548,11.7766829230557,6.68445340137523,4.21146478727964,16,32,2.44787817602277,1,12.2015402539723,8.81142955514791,36.6230063534609,27.9946696643231,3.18285666368161
31,0,5.49691166672217,0,1.45766191443719,13.426452157548,11.7766829230557,6.68445340137523,4.21146478727964,16,32,2.44787817602277,1,12.2015402539723,8.81142955514791,36.6230063534609,27.9946696643231,3.18285666368161
40,0,5.53665035587991,0,1.46624203170156,13.3005298890482,11.869767825699,6.55514310713327,4.16139509512273,20,0,2.44787817602277,1,14.1858522951973,9.00923163517771,34.4003468550884,27.9946696643231,3.41532101173945
40,0,5.53665035587991,0,1.46624203170156,13.3005298890482,11.869767825699,6.55514310713327,4.16139509512273,20,0,2.44787817602277,1,14.1858522951973,9.00923163517771,34.4003468550884,27.9946696643231,3.41532101173945
40,0,5.53665035587991,0,1.46624203170156,13.3005298890482,11.869767825699,6.55514310713327,4.16139509512273,20,0,2.44787817602277,1,14.1858522951973,9.00923163517771,34.4003468550884,27.9946696643231,3.41532101173945
40,0,5.53665035587991,0,1.46624203170156,13.3005298890482,11.869767825699,6.55514310713327,4.16139509512273,20,0,2.44787817602277,1,14.1858522951973,9.00923163517771,34.4003468550884,27.9946696643231,3.41532101173945
40,0,5.53665035587991,0,1.46624203170156,13.3005298890482,11.869767825699,6.55514310713327,4.16139509512273,20,0,2.44787817602277,1,14.1858522951973,9.00923163517771,34.4003468550884,27.9946696643231,3.41532101173945
40,0,5.53665035587991,0,1.46624203170156,13.3005298890482,11.869767825699,6.55514310713327,4.16139509512273,20,0,2.44787817602277,1,14.1858522951973,9.00923163517771,34.4003468550884,27.9946696643231,3.41532101173945
40,0,5.53665035587992,0,1.46624203170156,13.3005298890482,11.869767825699,6.55514310713327,4.16139509512273,76,56,2.44737242429425,1,13.9785228173775,8.89313498000401,34.4843166192787,28.0146431329619,3.41231495085515
40,0,5.53665035587992,0,1.46624203170156,13.3005298890482,11.869767825699,6.55514310713327,4.16139509512273,60,56,2.44543068517057,1,13.9982684819317,8.87275250197123,34.4860557721781,27.9398502363691,3.41297534732878
40,0,5.53665035587992,0,1.46624203170156,13.3005298890482,11.869767825699,6.55514310713327,4.16139509512273,12,56,2.44787817602277,1,14.3734361084629,8.96956927262693,34.1643238452099,27.9946696643231,3.41923045242391
38,0,5.57656885519991,0,1.46282699224528,13.2997493919824,11.8867438036927,6.62443359445798,4.14994972368331,10,56,2.44787817602277,1,14.4672280150957,8.96956927262693,34.0463123402706,27.9946696643231,3.42235800497148
38,0,5.57656885519991,0,1.46282699224528,13.2997493919824,11.8867438036927,6.62443359445798,4.14994972368331,10,56,2.44787817602277,1,14.4672280150957,8.96956927262693,34.0463123402706,27.9946696643231,3.42235800497148
38,0,5.57656885519991,0,1.46282699224528,13.2997493919824,11.8867438036927,6.62443359445798,4.14994972368331,10,56,2.44787817602277,1,14.4672280150957,8.96956927262693,34.0463123402706,27.9946696643231,3.42235800497148
38,0,5.57656885519991,0,1.46282699224528,13.2997493919824,11.8867438036927,6.62443359445798,4.14994972368331,10,56,2.44787817602277,1,14.4672280150957,8.96956927262693,34.0463123402706,27.9946696643231,3.42235800497148
38,0,5.57656885519991,0,1.46282699224528,13.2997493919824,11.8867438036927,6.62443359445798,4.14994972368331,10,56,2.44787817602277,1,14.4672280150957,8.96956927262693,34.0463123402706,27.9946696643231,3.42235800497148
40,0,5.51129817196018,0,1.5093859231848,12.9083990789232,12.1536450990838,6.53105933767852,4.1643629203578,20,0,2.43117810220539,1,15.8747093184368,8.91721759608727,35.5012581466907,27.9946696643231,3.42704933379284
40,0,5.51129817196018,0,1.5093859231848,12.9083990789232,12.1536450990838,6.53105933767852,4.1643629203578,20,0,2.43117810220539,1,15.8747093184368,8.91721759608727,35.5012581466907,27.9946696643231,3.42704933379284
40,0,5.51129817196018,0,1.5093859231848,12.9083990789232,12.1536450990838,6.53105933767852,4.1643629203578,20,0,2.43117810220539,1,15.8747093184368,8.91721759608727,35.5012581466907,27.9946696643231,3.42704933379284
40,0,5.51129817196018,0,1.5093859231848,12.9083990789232,12.1536450990838,6.53105933767852,4.1643629203578,20,0,2.43117810220539,1,15.8747093184368,8.91721759608727,35.5012581466907,27.9946696643231,3.42704933379284
40,0,5.51129817196018,0,1.5093859231848,12.9083990789232,12.1536450990838,6.53105933767852,4.1643629203578,20,0,2.43117810220539,1,15.8747093184368,8.91721759608727,35.5012581466907,27.9946696643231,3.42704933379284
40,0,5.51129817196018,0,1.5093859231848,12.9083990789232,12.1536450990838,6.53105933767852,4.1643629203578,20,0,2.43117810220539,1,15.8747093184368,8.91721759608727,35.5012581466907,27.9946696643231,3.42704933379284
40,0,5.51129817196018,0,1.5093859231848,12.9083990789232,12.1536450990838,6.53105933767852,4.1643629203578,85,65,2.4493936262982,1,16.4008523459672,8.95200220402027,34.9195988298117,27.8811840010401,3.40462307706999
40,0,5.51129817196018,0,1.5093859231848,12.9083990789232,12.1536450990838,6.53105933767852,4.1643629203578,12,65,2.42411883433031,1,15.7803147079547,8.96956927262693,35.9991759978802,27.9946696643231,3.42704933379283
40,0,5.51129817196018,0,1.5093859231848,12.9083990789232,12.1536450990838,6.53105933767852,4.1643629203578,12,65,2.42411883433031,1,15.7803147079547,8.96956927262693,35.9991759978802,27.9946696643231,3.42704933379283
37,0,5.5644333960027,0,1.51272678534264,12.9806008674685,12.2090809442466,6.52248492894488,4.16982500796294,9,65,2.41619905376615,1,15.7803147079547,8.96956927262693,36.4141075405382,27.9946696643231,3.42704933379283
37,0,5.5644333960027,0,1.51272678534264,12.9806008674685,12.2090809442466,6.52248492894488,4.16982500796294,9,65,2.41619905376615,1,15.7803147079547,8.96956927262693,36.4141075405382,27.9946696643231,3.42704933379283
37,0,5.5644333960027,0,1.51272678534264,12.9806008674685,12.2090809442466,6.52248492894488,4.16982500796294,9,65,2.41619905376615,1,15.7803147079547,8.96956927262693,36.4141075405382,27.9946696643231,3.42704933379283
37,0,5.5644333960027,0,1.51272678534264,12.9806008674685,12.2090809442466,6.52248492894488,4.16982500796294,9,65,2.41619905376615,1,15.7803147079547,8.96956927262693,36.4141075405382,27.9946696643231,3.42704933379283
37,0,5.5644333960027,0,1.51272678534264,12.9806008674685,12.2090809442466,6.52248492894488,4.16982500796294,9,65,2.41619905376615,1,15.7803147079547,8.96956927262693,36.4141075405382,27.9946696643231,3.42704933379283
40,0,5.31243986865226,0,1.44436500994287,12.8664529281474,12.3903239535985,6.45000672974637,4.28667151161924,20,0,2.44787817602277,1,17.2003810815403,8.96956927262693,34.7543813699063,27.2067678786821,3.46705035275808
40,0,5.31243986865226,0,1.44436500994287,12.8664529281474,12.3903239535985,6.45000672974637,4.28667151161924,20,0,2.44787817602277,1,17.2003810815403,8.96956927262693,34.7543813699063,27.2067678786821,3.46705035275808
40,0,5.31243986865226,0,1.44436500994287,12.8664529281474,12.3903239535985,6.45000672974637,4.28667151161924,20,0,2.44787817602277,1,17.2003810815403,8.96956927262693,34.7543813699063,27.2067678786821,3.46705035275808
40,0,5.31243986865226,0,1.44436500994287,12.8664529281474,12.3903239535985,6.45000672974637,4.28667151161924,20,0,2.44787817602277,1,17.2003810815403,8.96956927262693,34.7543813699063,27.2067678786821,3.46705035275808
40,0,5.31243986865226,0,1.44436500994287,12.8664529281474,12.3903239535985,6.45000672974637,4.28667151161924,20,0,2.44787817602277,1,17.2003810815403,8.96956927262693,34.7543813699063,27.2067678786821,3.46705035275808
40,0,5.31243986865226,0,1.44436500994287,12.8664529281474,12.3903239535985,6.45000672974637,4.28667151161924,20,0,2.44787817602277,1,17.2003810815403,8.96956927262693,34.7543813699063,27.2067678786821,3.46705035275808
40,0,5.31243986865226,0,1.44436500994287,12.8664529281474,12.3903239535985,6.45000672974637,4.28667151161924,77,57,2.43650176730692,1,18.1974971248405,8.99835992546268,34.7871963508574,26.7565284381084,3.48255826527957
40,0,5.31243986865226,0,1.44436500994287,12.8664529281474,12.3903239535985,6.45000672974637,4.28667151161924,14,57,2.44787817602277,1,16.7931405908744,8.96956927262693,34.7543813699063,27.5265752348307,3.45562149019658
40,0,5.31243986865226,0,1.44436500994287,12.8664529281474,12.3903239535985,6.45000672974637,4.28667151161924,14,57,2.44787817602277,1,16.7931405908744,8.96956927262693,34.7543813699063,27.5265752348307,3.45562149019658
34,0,5.36540454083781,0,1.45544175263626,13.0301541959232,12.4526834663187,6.4176321994628,4.28168354468946,7,57,2.44787817602277,1,18.2959486498032,8.96956927262693,34.7543813699063,26.6797105643336,3.48419364660033
34,0,5.36540454083781,0,1.45544175263626,13.0301541959232,12.4526834663187,6.4176321994628,4.28168354468946,7,57,2.44787817602277,1,18.2959486498032,8.96956927262693,34.7543813699063,26.6797105643336,3.48419364660033
34,0,5.36540454083781,0,1.45544175263626,13.0301541959232,12.4526834663187,6.4176321994628,4.28168354468946,7,57,2.44787817602277,1,18.2959486498032,8.96956927262693,34.7543813699063,26.6797105643336,3.48419364660033
34,0,5.36540454083781,0,1.45544175263626,13.0301541959232,12.4526834663187,6.4176321994628,4.28168354468946,7,57,2.44787817602277,1,18.2959486498032,8.96956927262693,34.7543813699063,26.6797105643336,3.48419364660033
34,0,5.36540454083781,0,1.45544175263626,13.0301541959232,12.4526834663187,6.4176321994628,4.28168354468946,7,57,2.44787817602277,1,18.2959486498032,8.96956927262693,34.7543813699063,26.6797105643336,3.48419364660033
40,0,5.31253945721581,0,1.43861619351562,13.2050115437027,12.7975934496795,6.3702969879167,4.30477540458646,20,0,2.48791851136253,1,18.8455148641924,9.1010345101656,34.7543813699063,25.9236090818397,3.51705162646464
40,0,5.31253945721581,0,1.43861619351562,13.2050115437027,12.7975934496795,6.3702969879167,4.30477540458646,20,0,2.48791851136253,1,18.8455148641924,9.1010345101656,34.7543813699063,25.9236090818397,3.51705162646464
40,0,5.31253945721581,0,1.43861619351562,13.2050115437027,12.7975934496795,6.3702969879167,4.30477540458646,20,0,2.48791851136253,1,18.8455148641924,9.1010345101656,34.7543813699063,25.9236090818397,3.51705162646464
40,0,5.31253945721581,0,1.43861619351562,13.2050115437027,12.7975934496795,6.3702969879167,4.30477540458646,20,0,2.48791851136253,1,18.8455148641924,9.1010345101656,34.7543813699063,25.9236090818397,3.51705162646464
40,0,5.31253945721581,0,1.43861619351562,13.2050115437027,12.7975934496795,6.3702969879167,4.30477540458646,20,0,2.48791851136253,1,18.8455148641924,9.1010345101656,34.7543813699063,25.9236090818397,3.51705162646464
40,0,5.31253945721581,0,1.43861619351562,13.2050115437027,12.7975934496795,6.3702969879167,4.30477540458646,20,0,2.48791851136253,1,18.8455148641924,9.1010345101656,34.7543813699063,25.9236090818397,3.51705162646464
40,0,5.31253945721581,0,1.43861619351562,13.2050115437027,12.7975934496795,6.3702969879167,4.30477540458646,58,38,2.45398245738465,1,19.0488102250542,9.0149021131575,34.6886664623007,25.8521931996851,3.52714456298465
40,0,5.31253945721581,0,1.43861619351562,13.2050115437027,12.7975934496795,6.3702969879167,4.30477540458646,16,38,2.49792859519747,1,18.8787745902307,9.08491541028905,34.7543813699063,25.9811385424643,3.51455156277931
40,0,5.31253945721581,0,1.43861619351562,13.2050115437027,12.7975934496795,6.3702969879167,4.30477540458646,16,38,2.49792859519747,1,18.8787745902307,9.08491541028905,34.7543813699063,25.9811385424643,3.51455156277931
36,0,5.19241764039435,0,1.42478344121407,13.1814357481137,12.7732803155418,6.33323580424784,4.34328224703994,8,38,2.44787817602277,1,19.3776704808056,8.96956927262693,34.7543813699063,25.1181966330962,3.55205251805923
36,0,5.19241764039435,0,1.42478344121407,13.1814357481137,12.7732803155418,6.33323580424784,4.34328224703994,8,38,2.44787817602277,1,19.3776704808056,8.96956927262693,34.7543813699063,25.1181966330962,3.55205251805923
36,0,5.19241764039435,0,1.42478344121407,13.1814357481137,12.7732803155418,6.33323580424784,4.34328224703994,8,38,2.44787817602277,1,19.3776704808056,8.96956927262693,34.7543813699063,25.1181966330962,3.55205251805923
36,0,5.19241764039435,0,1.42478344121407,13.1814357481137,12.7732803155418,6.33323580424784,4.34328224703994,8,38,2.44787817602277,1,19.3776704808056,8.96956927262693,34.7543813699063,25.1181966330962,3.55205251805923
36,0,5.19241764039435,0,1.42478344121407,13.1814357481137,12.7732803155418,6.33323580424784,4.34328224703994,8,38,2.44787817602277,1,19.3776704808056,8.96956927262693,34.7543813699063,25.1181966330962,3.55205251805923
40,0,4.95014974965542,0,1.36496662307775,13.0040064049294,12.426506258462,6.28961071067176,4.33445205298796,20,0,2.45348659457541,1,19.60346507871,8.85271561804122,34.9184672083874,25.2332555543453,3.54705239068858
